hip_pitch_delta,knee_pitch_delta,ankle_pitch_delta,joint_delta_l2,right_hip_pitch,right_knee_pitch,right_ankle_pitch,left_hip_pitch,left_knee_pitch,left_ankle_pitch,com_x,com_y,com_z,support_x_min,support_x_max,support_y_min,support_y_max,support_polygon_xy,com_signed_distance,com_inside_support,left_sole_roll,left_sole_pitch,right_sole_roll,right_sole_pitch,sole_tilt_max,candidate_valid
0.22,0.3,-0.02,0.5268775948927796,-0.41000000000000003,0.44999999999999996,-0.93,0.41000000000000003,-0.44999999999999996,0.93,-0.0002912265817544266,-0.001996726491880143,0.3484382213434177,-0.1367704989495128,0.13591246965338843,0.10350438923048678,0.24825683909435087,"-0.136770,+0.107811;-0.046880,+0.103504;+0.046022,+0.103535;+0.135912,+0.107844;+0.128253,+0.248257;-0.129114,+0.248225",-0.10551668025807168,0,0.4973149066060282,-0.01215887141978743,0.4973146301269304,0.012157681345823089,0.4973149066060282,0
0.14,0.3,0.22,0.5621387729022078,-0.49,0.44999999999999996,-0.6900000000000001,0.49,-0.44999999999999996,0.6900000000000001,-0.00029119793388316436,-0.004730799552903687,0.34858709629187373,-0.1359789832553401,0.13512113777186102,0.1008256279154841,0.2327601987308211,"-0.135979,+0.106334;-0.046167,+0.100826;+0.045310,+0.100852;+0.135121,+0.106362;+0.125326,+0.232760;-0.126187,+0.232732",-0.10556957820324506,0,0.6562978291487785,-0.020861205867459817,0.6562981313025495,0.020857941035483222,0.6562981313025495,0
0.18,0.2,0.28,0.5491812087098392,-0.45,0.35,-0.63,0.45,-0.35,0.63,-0.00029116288850414637,-0.004354027210442904,0.3476243628109718,-0.13648884038329137,0.13563138675759528,0.10120588279829557,0.23314291386954641,"-0.136489,+0.106714;-0.046677,+0.101206;+0.045820,+0.101235;+0.135631,+0.106744;+0.125837,+0.233143;-0.126697,+0.233113",-0.10557429330933629,0,0.6562978291487787,-0.020861205867458852,0.6562981313025495,0.02085794103548294,0.6562981313025495,0
0.3,0.02,0.24,0.5440588203494178,-0.33,0.16999999999999998,-0.67,0.33,-0.16999999999999998,0.67,-0.0002911207535633631,-0.001993991482368232,0.3460140755819809,-0.13784214960648122,0.1369852616472368,0.10357342540374369,0.24394374850199846,"-0.137842,+0.108345;-0.047979,+0.103573;+0.047122,+0.103610;+0.136985,+0.108383;+0.128499,+0.243944;-0.129359,+0.243906",-0.10558555101918045,0,0.5569444941454381,-0.01517180987642369,0.5569444279734693,0.015169922042416753,0.5569444941454381,0
0.28,0.2,-0.02,0.48744230427815766,-0.35,0.35,-0.93,0.35,-0.35,0.93,-0.00029120110715683976,-0.0008725826455036217,0.347525799100398,-0.13742621367151137,0.13656851312238144,0.10470548609602276,0.2520982024880061,"-0.137426,+0.108694;-0.047519,+0.104705;+0.046662,+0.104740;+0.136569,+0.108730;+0.129476,+0.252098;-0.130336,+0.252062",-0.10559557943734184,0,0.45755462421612536,-0.010324023363072168,0.45755421176063726,0.010323243371960753,0.45755462421612536,0
0.28,0.3,-0.18,0.6337191807101944,-0.35,0.44999999999999996,-1.09,0.35,-0.44999999999999996,1.09,-0.00029124817070695717,-2.1573671226988628e-05,0.34861708776303846,-0.1370382794965946,0.13618011415308712,0.10557673563917358,0.2564794019443761,"-0.137038,+0.109075;-0.047109,+0.105577;+0.046251,+0.105610;+0.136180,+0.109110;+0.129959,+0.256479;-0.130819,+0.256445",-0.10561512151489867,0,0.39790378780072916,-0.00783971759788092,0.39790317728950814,0.007839468479596535,0.39790378780072916,0
0.24,0.12,0.24,0.5091168824543142,-0.39,0.27,-0.67,0.39,-0.27,0.67,-0.00029114633257258047,-0.0030602376289618027,0.34682872940899967,-0.13720840742871826,0.13635118999616358,0.10254694511149035,0.2397071905234169,"-0.137208,+0.107620;-0.047365,+0.102547;+0.046508,+0.102580;+0.136351,+0.107654;+0.127331,+0.239707;-0.128191,+0.239673",-0.1056235102480677,0,0.5966902140058341,-0.0173495553138601,0.5966902924478202,0.017347148282053974,0.5966902924478202,0
0.3,0.12,0.06,0.46475800154489,-0.33,0.27,-0.8500000000000001,0.33,-0.27,0.8500000000000001,-0.0002911702734185266,-0.0009468218389637727,0.3468109437557919,-0.1377440243959884,0.13688665291869734,0.1046602499436927,0.2507654925108729,"-0.137744,+0.108809;-0.047845,+0.104660;+0.046988,+0.104697;+0.136887,+0.108847;+0.129509,+0.250765;-0.130369,+0.250728",-0.10562533585505832,0,0.47743547664744634,-0.01122381703970512,0.4774351317701873,0.011222837572935705,0.47743547664744634,0
0.24,0.22,0.06,0.468187996428785,-0.39,0.37,-0.8500000000000001,0.39,-0.37,0.8500000000000001,-0.0002911956788560908,-0.0020459318573019104,0.3476666266033784,-0.13710851154862608,0.1362508103667361,0.10357931428519647,0.24692807203236358,"-0.137109,+0.108043;-0.047227,+0.103579;+0.046369,+0.103612;+0.136251,+0.108077;+0.128313,+0.246928;-0.129173,+0.246894",-0.10564161093156466,0,0.517192895068815,-0.01312881446316365,0.5171926878283555,0.013127402733424517,0.517192895068815,0
0.2,0.22,0.18,0.4915282290977803,-0.43,0.37,-0.73,0.43,-0.37,0.73,-0.00029118063941067045,-0.003432291368099796,0.3477128188648494,-0.1367310270621281,0.13587342219010792,0.10221880538576067,0.2393766385827098,"-0.136731,+0.107291;-0.046888,+0.102219;+0.046030,+0.102249;+0.135873,+0.107323;+0.126853,+0.239377;-0.127713,+0.239345",-0.10566621592045927,0,0.5966902140058344,-0.01734955531385995,0.5966902924478202,0.017347148282053665,0.5966902924478202,0
0.3,0.28,-0.2,0.6456004956627589,-0.33,0.43000000000000005,-1.11,0.33,-0.43000000000000005,1.11,-0.00029124628960116553,0.00046998961371503515,0.3484866018814882,-0.13717765070600146,0.13631953021567547,0.10613401977015491,0.2580880978801961,"-0.137178,+0.109466;-0.047242,+0.106134;+0.046384,+0.106169;+0.136320,+0.109502;+0.130394,+0.258088;-0.131254,+0.258053",-0.105681370355501,0,0.37801752215001594,-0.0070844069273375805,0.3780168470885298,0.007084312015480081,0.37801752215001594,0
0.14,0.28,0.26,0.5754997827975263,-0.49,0.43000000000000005,-0.65,0.49,-0.43000000000000005,0.65,-0.00029118810219851365,-0.004933037003440154,0.3484396158785825,-0.13595483239759298,0.13509708184260374,0.10073878143123795,0.2308269170771667,"-0.135955,+0.106388;-0.046154,+0.100739;+0.045297,+0.100765;+0.135097,+0.106416;+0.125052,+0.230827;-0.125912,+0.230799",-0.10568487626034459,0,0.6761641634797667,-0.02209525292635272,0.6761645420253046,0.022091681536034347,0.6761645420253046,0
0.24,0.28,-0.04,0.52459508194416,-0.39,0.43000000000000005,-0.9500000000000001,0.39,-0.43000000000000005,0.9500000000000001,-0.0002912245505490817,-0.0014979090687637362,0.3482701614340762,-0.13693875376817327,0.1360807672416305,0.10418481117214608,0.25028571599037625,"-0.136939,+0.108333;-0.047040,+0.104185;+0.046182,+0.104217;+0.136081,+0.108367;+0.128704,+0.250286;-0.129564,+0.250252",-0.10569881157224276,0,0.4774354766474466,-0.011223817039705155,0.4774351317701874,0.011222837572935598,0.4774354766474466,0
0.3,0.0,0.28,0.5803447251418763,-0.33,0.15,-0.63,0.33,-0.15,0.63,-0.0002911108734194634,-0.0022146577191775522,0.34589249656139814,-0.13781590415265002,0.13695911011235046,0.10347307258473568,0.24226760382938045,"-0.137816,+0.108396;-0.047963,+0.103473;+0.047106,+0.103509;+0.136959,+0.108434;+0.128204,+0.242268;-0.129063,+0.242230",-0.10570571058772531,0,0.5768180897459118,-0.01624405016787256,0.5768180954322738,0.01624190807233887,0.5768180954322738,0
0.22,0.22,0.12,0.47159304490206383,-0.41000000000000003,0.37,-0.79,0.41000000000000003,-0.37,0.79,-0.00029118826446093834,-0.002732926737234443,0.3476805712665308,-0.13692888327652442,0.1360712277913036,0.10297126273041157,0.24333681197386087,"-0.136929,+0.107743;-0.047066,+0.102971;+0.046208,+0.103003;+0.136071,+0.107776;+0.127585,+0.243337;-0.128445,+0.243304",-0.10571993242459889,0,0.5569444941454381,-0.015171809876423619,0.5569444279734697,0.015169922042416795,0.5569444941454381,0
0.2,0.3,0.04,0.5130302135352264,-0.43,0.44999999999999996,-0.87,0.43,-0.44999999999999996,0.87,-0.00029121975276361225,-0.0026619015925492904,0.34844852496208667,-0.13659958611502418,0.1357415951925836,0.10305182424304264,0.2449351697219493,"-0.136600,+0.107671;-0.046727,+0.103052;+0.045869,+0.103082;+0.135742,+0.107702;+0.127528,+0.244935;-0.128388,+0.244904",-0.1057286888393897,0,0.5370694275381926,-0.014133260395823946,0.5370692903949285,0.014131616048935406,0.5370694275381926,0
0.24,0.1,0.28,0.5403702434442519,-0.39,0.25,-0.63,0.39,-0.25,0.63,-0.0002911364275566415,-0.0032758410765145246,0.34669846742491583,-0.13718197976727786,0.13632485719210966,0.10244003520555027,0.2379141803886009,"-0.137182,+0.107660;-0.047349,+0.102440;+0.046492,+0.102472;+0.136325,+0.107694;+0.127043,+0.237914;-0.127902,+0.237880",-0.1057320709490458,0,0.6165608714804929,-0.018487886320161975,0.6165610235829141,0.018485203781054366,0.6165610235829141,0
0.3,0.18,-0.04,0.4979959839195493,-0.33,0.32999999999999996,-0.9500000000000001,0.33,-0.32999999999999996,0.9500000000000001,-0.0002911994236308017,-0.00037498126285651464,0.3473921902277754,-0.1375755603965534,0.13671790128418349,0.10534015886359845,0.25396396654854564,"-0.137576,+0.109167;-0.047661,+0.105340;+0.046803,+0.105376;+0.136718,+0.109204;+0.129913,+0.253964;-0.130773,+0.253927",-0.10573317883681052,0,0.43767237274903126,-0.009459848534887261,0.43767189351232194,0.009459256809232222,0.43767237274903126,0
0.14,0.26,0.3,0.5953150426454887,-0.49,0.41000000000000003,-0.6100000000000001,0.49,-0.41000000000000003,0.6100000000000001,-0.0002911781140679516,-0.005142616536427976,0.34829721566731126,-0.13592569661056786,0.13506804338495626,0.10058970550549168,0.22877937250704203,"-0.135926,+0.106377;-0.046137,+0.100590;+0.045279,+0.100616;+0.135068,+0.106405;+0.124776,+0.228779;-0.125637,+0.228752",-0.10574528163281506,0,0.6960290993947753,-0.023360243275164748,0.6960295552385066,0.023356355209818182,0.6960295552385066,0
0.28,0.12,0.12,0.463033476111609,-0.35,0.27,-0.79,0.35,-0.27,0.79,-0.00029116248938276443,-0.001638644070371043,0.34679804815835796,-0.13758419960845578,0.13672687476785464,0.1040984397383033,0.2474497074750151,"-0.137584,+0.108562;-0.047703,+0.104098;+0.046845,+0.104134;+0.136727,+0.108599;+0.128789,+0.247450;-0.129649,+0.247413",-0.1057547058204125,0,0.5171928950688145,-0.013128814463164173,0.5171926878283554,0.013127402733424333,0.5171928950688145,0
0.26,0.12,0.18,0.4783304297240559,-0.37,0.27,-0.73,0.37,-0.27,0.73,-0.0002911545095544733,-0.0023431780270562574,0.34680406202008973,-0.137405512812464,0.1365482392940111,0.10339498006047114,0.24376299089848402,"-0.137406,+0.108167;-0.047542,+0.103395;+0.046685,+0.103429;+0.136548,+0.108202;+0.128062,+0.243763;-0.128922,+0.243728",-0.10575513407281849,0,0.5569444941454379,-0.01517180987642377,0.5569444279734699,0.01516992204241676,0.5569444941454379,0
0.16,0.3,0.16,0.5314132102234569,-0.47,0.44999999999999996,-0.75,0.47,-0.44999999999999996,0.75,-0.00029120543017171926,-0.004029126117642927,0.34852323445884614,-0.1362033631747391,0.13534546408424533,0.10171524013078116,0.23718451446046074,"-0.136203,+0.106935;-0.046370,+0.101715;+0.045512,+0.101743;+0.135345,+0.106964;+0.126063,+0.237185;-0.126924,+0.237156",-0.10575812086062461,0,0.6165608714804927,-0.01848788632016146,0.6165610235829144,0.018485203781054595,0.6165610235829144,0
0.18,0.3,0.1,0.5145872132107443,-0.45,0.44999999999999996,-0.81,0.45,-0.44999999999999996,0.81,-0.000291212702756685,-0.003339428265236477,0.34847695158419056,-0.13641038929329674,0.1355524417465799,0.10245640730582192,0.24124370958342023,"-0.136410,+0.107380;-0.046557,+0.102456;+0.045699,+0.102485;+0.135552,+0.107410;+0.126798,+0.241244;-0.127658,+0.241214",-0.1058101947687177,0,0.5768180897459118,-0.01624405016787241,0.5768180954322738,0.016241908072338943,0.5768180954322738,0
0.2,0.2,0.22,0.5067543783727971,-0.43,0.35,-0.6900000000000001,0.43,-0.35,0.6900000000000001,-0.0002911709498410279,-0.0036330790754587087,0.3475681908091365,-0.13671235892122438,0.1358548460622629,0.10219756893880645,0.23766935191615302,"-0.136712,+0.107417;-0.046879,+0.102198;+0.046022,+0.102228;+0.135855,+0.107449;+0.126573,+0.237669;-0.127433,+0.237638",-0.1058456593829483,0,0.6165608714804929,-0.01848788632016168,0.6165610235829143,0.018485203781054067,0.6165610235829143,0
0.26,0.2,0.04,0.46733285782191697,-0.37,0.35,-0.87,0.37,-0.35,0.87,-0.00029119387838723456,-0.001543836350360238,0.34750852614962957,-0.13727569078769114,0.13641802992673172,0.10429161935290042,0.24904671694372774,"-0.137276,+0.108599;-0.047385,+0.104292;+0.046528,+0.104325;+0.136418,+0.108634;+0.128759,+0.249047;-0.129619,+0.249012",-0.10585234651544835,0,0.4973149066060281,-0.012158871419787455,0.4973146301269311,0.012157681345823018,0.4973149066060281,0
0.26,0.26,-0.06,0.5268775948927796,-0.37,0.41000000000000003,-0.97,0.37,-0.41000000000000003,0.97,-0.0002912226122144217,-0.000999975800537231,0.3481138578841281,-0.13709967909749882,0.13624173529936995,0.10484144443401583,0.25223238028922185,"-0.137100,+0.108830;-0.047193,+0.104841;+0.046335,+0.104875;+0.136242,+0.108864;+0.129149,+0.252232;-0.130009,+0.252198",-0.10585803904748414,0,0.4575546242161255,-0.01032402336307217,0.45755421176063765,0.010323243371960477,0.4575546242161255,0
0.26,0.1,0.22,0.5019960159204453,-0.37,0.25,-0.6900000000000001,0.37,-0.25,0.6900000000000001,-0.00029114481722263534,-0.0025496177484733607,0.346667538907813,-0.13738736266414786,0.13653018053497895,0.10337712344565782,0.2421693943101348,"-0.137387,+0.108300;-0.047534,+0.103377;+0.046677,+0.103411;+0.136530,+0.108336;+0.127775,+0.242169;-0.128635,+0.242134",-0.10594358930600822,0,0.5768180897459119,-0.016244050167872396,0.5768180954322741,0.016241908072338492,0.5768180954322741,0
0.16,0.28,0.2,0.5366563145999496,-0.47,0.43000000000000005,-0.71,0.47,-0.43000000000000005,0.71,-0.0002911958332213521,-0.004221747796242807,0.34837015388635406,-0.1361868584221242,0.1353290504987352,0.1017223904559101,0.2354514757607225,"-0.136187,+0.107087;-0.046364,+0.101722;+0.045507,+0.101750;+0.135329,+0.107116;+0.125789,+0.235451;-0.126649,+0.235423",-0.10595780302903948,0,0.636430071683758,-0.0196585913405938,0.6364302983561497,0.01965562283087426,0.6364302983561497,0
0.22,0.28,0.02,0.5043808085167397,-0.41000000000000003,0.43000000000000005,-0.89,0.41000000000000003,-0.43000000000000005,0.89,-0.0002912176996485508,-0.00216029216177729,0.3482679399379894,-0.1367781404132378,0.13592019105463518,0.10378443209494705,0.24713143928532422,"-0.136778,+0.108248;-0.046897,+0.103784;+0.046039,+0.103815;+0.135920,+0.108281;+0.127982,+0.247131;-0.128843,+0.247099",-0.1059602121214288,0,0.5171928950688149,-0.01312881446316378,0.5171926878283555,0.013127402733424666,0.5171928950688149,0
0.3,0.1,0.1,0.469041575982343,-0.33,0.25,-0.81,0.33,-0.25,0.81,-0.00029116101138468867,-0.0011348272482177481,0.3466616821739564,-0.13774301436159403,0.13688572737355328,0.10481576445940732,0.24957337237676286,"-0.137743,+0.109123;-0.047853,+0.104816;+0.046996,+0.104852;+0.136886,+0.109160;+0.129227,+0.249573;-0.130086,+0.249536",-0.10596873987227647,0,0.4973149066060281,-0.012158871419787583,0.49731463012693067,0.012157681345822938,0.4973149066060281,0
0.2,0.18,0.26,0.5291502622129182,-0.43,0.32999999999999996,-0.65,0.43,-0.32999999999999996,0.65,-0.00029116111015480315,-0.0038410820170301993,0.34742887530555855,-0.1366884428466289,0.13583102430921637,0.10211600560941682,0.2358475515034276,"-0.136688,+0.107481;-0.046866,+0.102116;+0.046009,+0.102146;+0.135831,+0.107512;+0.126291,+0.235848;-0.127151,+0.235816",-0.10597198509087559,0,0.636430071683758,-0.019658591340593376,0.6364302983561497,0.019655622830874114,0.6364302983561497,0
0.22,0.2,0.16,0.4774934554525329,-0.41000000000000003,0.35,-0.75,0.41000000000000003,-0.35,0.75,-0.00029117880126599817,-0.0029242649368651625,0.34752997977039946,-0.13691832006680396,0.13606075297088127,0.10304061711396859,0.24183047542756161,"-0.136918,+0.107964;-0.047065,+0.103041;+0.046207,+0.103072;+0.136061,+0.107997;+0.127306,+0.241830;-0.128166,+0.241798",-0.10598052169314852,0,0.5768180897459118,-0.016244050167872774,0.5768180954322741,0.016241908072338825,0.5768180954322741,0
0.24,0.2,0.1,0.4638965401897281,-0.39,0.35,-0.81,0.39,-0.35,0.81,-0.0002911864436730855,-0.0022277880377867777,0.34751000376031344,-0.13710624875001634,0.1362486323454563,0.10373768137517696,0.2456236292560256,"-0.137106,+0.108357;-0.047234,+0.103738;+0.046376,+0.103770;+0.136249,+0.108390;+0.128035,+0.245624;-0.128895,+0.245590",-0.1059817360377675,0,0.5370694275381928,-0.014133260395824035,0.5370692903949285,0.01413161604893556,0.5370694275381928,0
0.28,0.24,-0.08,0.5336665625650533,-0.35,0.39,-0.99,0.35,-0.39,0.99,-0.0002912207675257554,-0.0005031258538688955,0.34796937321290955,-0.1372532105695034,0.13639530944152983,0.10547402637154617,0.2540960533511233,"-0.137253,+0.109301;-0.047339,+0.105474;+0.046481,+0.105508;+0.136395,+0.109336;+0.129591,+0.254096;-0.130451,+0.254061",-0.10599429899558466,0,0.4376723727490311,-0.00945984853488718,0.43767189351232166,0.009459256809232134,0.4376723727490311,0
0.28,0.1,0.16,0.4774934554525329,-0.35,0.25,-0.75,0.35,-0.25,0.75,-0.00029115301146390144,-0.0018358815138275176,0.34665519038420706,-0.13757452548786547,0.13671728857903837,0.10416809317376532,0.2460565029856899,"-0.137575,+0.108787;-0.047702,+0.104168;+0.046845,+0.104203;+0.136717,+0.108823;+0.128504,+0.246057;-0.129363,+0.246020",-0.10602147446990065,0,0.5370694275381926,-0.01413326039582431,0.5370692903949285,0.014131616048935576,0.5370694275381926,0
0.28,0.18,0.02,0.47159304490206383,-0.35,0.32999999999999996,-0.89,0.35,-0.32999999999999996,0.89,-0.0002911921698791759,-0.0010428611134627543,0.3473621621106227,-0.13743559280826123,0.13657797224584844,0.10497873576308857,0.25108228864479426,"-0.137436,+0.109127;-0.047537,+0.104979;+0.046679,+0.105013;+0.136578,+0.109163;+0.129201,+0.251082;-0.130061,+0.251046",-0.1060390146094361,0,0.4774354766474458,-0.011223817039705401,0.47743513177018704,0.011222837572935948,0.4774354766474458,0
0.2,0.16,0.3,0.5578530272392541,-0.43,0.31,-0.6100000000000001,0.43,-0.31,0.6100000000000001,-0.00029115112428773724,-0.00405621699441096,0.34729492807845946,-0.13665928840445257,0.135801966459352,0.10197414802183621,0.23391196604040826,"-0.136659,+0.107482;-0.046848,+0.101974;+0.045990,+0.102004;+0.135802,+0.107513;+0.126007,+0.233912;-0.126867,+0.233881",-0.10604514251539111,0,0.6562978291487785,-0.02086120586745942,0.6562981313025495,0.02085794103548304,0.6562981313025495,0
0.26,0.08,0.26,0.5321653878260029,-0.37,0.22999999999999998,-0.65,0.37,-0.22999999999999998,0.65,-0.0002911349852762429,-0.002763053420744944,0.34653661118903495,-0.13736371963332158,0.1365066310678664,0.1033009737550527,0.2404619896303687,"-0.137364,+0.108374;-0.047520,+0.103301;+0.046663,+0.103334;+0.136507,+0.108409;+0.127486,+0.240462;-0.128346,+0.240427",-0.10608074057399265,0,0.5966902140058341,-0.017349555313859975,0.5966902924478202,0.017347148282053488,0.5966902924478202,0
0.2,0.28,0.08,0.4995998398718719,-0.43,0.43000000000000005,-0.8300000000000001,0.43,-0.43000000000000005,0.8300000000000001,-0.0002912106308721164,-0.0028351783277874333,0.34828403996395496,-0.13659898746277405,0.13574108020736878,0.1032425291441759,0.24360635834263122,"-0.136599,+0.108015;-0.046736,+0.103243;+0.045878,+0.103272;+0.135741,+0.108046;+0.127255,+0.243606;-0.128115,+0.243575",-0.10609258875698725,0,0.556944494145438,-0.015171809876423789,0.5569444279734697,0.015169922042416946,0.556944494145438,0
0.18,0.28,0.14,0.5106858133921482,-0.45,0.43000000000000005,-0.77,0.45,-0.43000000000000005,0.77,-0.0002912033424943062,-0.0035223933454575475,0.34831820154565385,-0.13640173852394252,0.13554387838897086,0.10255611190058994,0.23971225625233616,"-0.136402,+0.107629;-0.046558,+0.102556;+0.045701,+0.102585;+0.135544,+0.107659;+0.126523,+0.239712;-0.127384,+0.239682",-0.10609277833747158,0,0.5966902140058341,-0.017349555313859327,0.59669029244782,0.017347148282053894,0.59669029244782,0
0.16,0.26,0.24,0.5491812087098392,-0.47,0.41000000000000003,-0.67,0.47,-0.41000000000000003,0.67,-0.00029118607649118397,-0.004421781251837196,0.34822213827540033,-0.1361652909185436,0.13530757658748063,0.10166774386669972,0.23360315033975304,"-0.136165,+0.107176;-0.046354,+0.101668;+0.045496,+0.101695;+0.135308,+0.107205;+0.125513,+0.233603;-0.126373,+0.233575",-0.106103094492056,0,0.6562978291487787,-0.020861205867459577,0.6562981313025495,0.020857941035483316,0.6562981313025495,0
0.3,0.22,-0.1,0.5447935388750494,-0.33,0.37,-1.01,0.33,-0.37,1.01,-0.00029121901722094007,-7.557962112815571e-06,0.34783676521236245,-0.13739928677364527,0.13654142824050083,0.10608230396039642,0.25587598973170456,"-0.137399,+0.109746;-0.047477,+0.106082;+0.046619,+0.106118;+0.136541,+0.109782;+0.130027,+0.255876;-0.130887,+0.255840",-0.10610753691504729,0,0.41778874997761883,-0.008631636649045432,0.417788204731475,0.008631221904316809,0.41778874997761883,0
0.26,0.3,-0.12,0.5865151319446072,-0.37,0.44999999999999996,-1.03,0.37,-0.44999999999999996,1.03,-0.00029124186034709226,-0.0006527671286661916,0.34857365708287924,-0.13691802208268986,0.13605988291468027,0.10548240292069237,0.25410259222529297,"-0.136918,+0.109309;-0.047003,+0.105482;+0.046145,+0.105515;+0.136060,+0.109343;+0.129255,+0.254103;-0.130115,+0.254069",-0.10615139629685537,0,0.4376723727490311,-0.00945984853488737,0.4376718935123216,0.00945925680923221,0.4376723727490311,0
0.26,0.06,0.3,0.5678027826631357,-0.37,0.21,-0.6100000000000001,0.37,-0.21,0.6100000000000001,-0.00029112501764792917,-0.002983399672447875,0.34641133123309753,-0.13733459317688212,0.13647760031214617,0.10316656144751635,0.23864145979829243,"-0.137335,+0.108386;-0.047501,+0.103167;+0.046645,+0.103200;+0.136478,+0.108421;+0.127195,+0.238641;-0.128055,+0.238607",-0.10616653301778291,0,0.6165608714804927,-0.01848788632016159,0.6165610235829141,0.018485203781054196,0.6165610235829141,0
0.24,0.26,0.0,0.5003998401278722,-0.39,0.41000000000000003,-0.91,0.39,-0.41000000000000003,0.91,-0.0002912157377905581,-0.0016593845893838352,0.34809900228465723,-0.13694949271142914,0.13609158490981724,0.1044929715174769,0.24924631838339278,"-0.136949,+0.108800;-0.047059,+0.104493;+0.046201,+0.104525;+0.136092,+0.108833;+0.128433,+0.249246;-0.129293,+0.249213",-0.10616836993884693,0,0.4973149066060285,-0.012158871419787814,0.4973146301269308,0.01215768134582316,0.4973149066060285,0
0.22,0.18,0.2,0.4915282290977803,-0.41000000000000003,0.32999999999999996,-0.71,0.41000000000000003,-0.32999999999999996,0.71,-0.00029116918476589955,-0.003122884868942947,0.3473846859799924,-0.1369024365565143,0.1360449601799775,0.10305014088234915,0.24020879421605476,"-0.136902,+0.108123;-0.047059,+0.103050;+0.046202,+0.103081;+0.136045,+0.108155;+0.127025,+0.240209;-0.127885,+0.240176",-0.10618855572180297,0,0.5966902140058342,-0.01734955531385979,0.5966902924478198,0.017347148282053314,0.5966902924478198,0
0.16,0.24,0.28,0.5685068161420759,-0.47,0.39,-0.63,0.47,-0.39,0.63,-0.00029117616388378976,-0.00462914647371092,0.3480792468302559,-0.13613866929071122,0.13528105093975978,0.1015513222210574,0.23164027750307672,"-0.136139,+0.107200;-0.046338,+0.101551;+0.045481,+0.101578;+0.135281,+0.107229;+0.125236,+0.231640;-0.126096,+0.231612",-0.1061939371348263,0,0.6761641634797663,-0.022095252926352702,0.6761645420253045,0.022091681536034528,0.6761645420253045,0
0.3,0.16,0.0,0.4808326112068523,-0.33,0.31,-0.91,0.33,-0.31,0.91,-0.0002911905540152912,-0.0005432065300246143,0.347227593030022,-0.13758815365166005,0.13673057334929095,0.10564038867835851,0.2530339729340235,"-0.137588,+0.109629;-0.047681,+0.105640;+0.046824,+0.105676;+0.136731,+0.109666;+0.129638,+0.253034;-0.130498,+0.252997",-0.10620154054939442,0,0.4575546242161254,-0.010324023363071947,0.4575542117606374,0.010323243371960514,0.4575546242161254,0
0.26,0.18,0.08,0.46130250378683185,-0.37,0.32999999999999996,-0.8300000000000001,0.37,-0.32999999999999996,0.8300000000000001,-0.0002911847133527434,-0.001723585157760981,0.3473510673294794,-0.13727646527898366,0.13641888796554993,0.10447865583304074,0.24782826576126663,"-0.137276,+0.108943;-0.047395,+0.104479;+0.046537,+0.104512;+0.136419,+0.108977;+0.128481,+0.247828;-0.129341,+0.247794",-0.1062190326007524,0,0.5171928950688149,-0.013128814463164044,0.5171926878283555,0.013127402733424356,0.5171928950688149,0
0.28,0.08,0.2,0.4995998398718719,-0.35,0.22999999999999998,-0.71,0.35,-0.22999999999999998,0.71,-0.00029114339079841723,-0.0020401819498618587,0.34651791581495517,-0.13755928863012926,0.13670214184783763,0.10417997514939986,0.24454877360641267,"-0.137559,+0.108952;-0.047696,+0.104180;+0.046839,+0.104215;+0.136702,+0.108988;+0.128216,+0.244549;-0.129076,+0.244513",-0.10623752755187134,0,0.5569444941454379,-0.01517180987642386,0.5569444279734697,0.015169922042416743,0.5569444941454379,0
0.3,0.08,0.14,0.48166378315169184,-0.33,0.22999999999999998,-0.77,0.33,-0.22999999999999998,0.77,-0.0002911516036143425,-0.00132995731859008,0.34651798842272036,-0.1377363775309061,0.13687917724483517,0.1049140872850294,0.24826615948131453,"-0.137736,+0.109378;-0.047855,+0.104914;+0.046998,+0.104950;+0.136879,+0.109415;+0.128941,+0.248266;-0.129801,+0.248229",-0.10626206950159434,0,0.5171928950688149,-0.013128814463163586,0.5171926878283555,0.013127402733424094,0.5171928950688149,0
0.28,0.28,-0.14,0.5939696961966999,-0.35,0.43000000000000005,-1.05,0.35,-0.43000000000000005,1.05,-0.000291239948879641,-0.0001579506728888857,0.34843017328373627,-0.1370682830337942,0.1362101876940091,0.10608858967949725,0.2558804376072361,"-0.137068,+0.109752;-0.047146,+0.106089;+0.046288,+0.106122;+0.136210,+0.109786;+0.129696,+0.255880;-0.130556,+0.255846",-0.10626329476662472,0,0.41778874997761883,-0.008631636649045711,0.41778820473147504,0.00863122190431682,0.41778874997761883,0
0.24,0.18,0.14,0.468187996428785,-0.39,0.32999999999999996,-0.77,0.39,-0.32999999999999996,0.77,-0.00029117705214449905,-0.0024169869520347447,0.347358660807207,-0.13709859883087583,0.13624106955286527,0.10383677434918182,0.2442031599187982,"-0.137099,+0.108609;-0.047236,+0.103837;+0.046378,+0.103869;+0.136241,+0.108643;+0.127755,+0.244203;-0.128615,+0.244170",-0.10626992315431369,0,0.5569444941454381,-0.015171809876423666,0.5569444279734698,0.015169922042416704,0.5569444941454381,0
