frame,RL_target_x,RL_target_y,RL_target_z,LL_target_x,LL_target_y,LL_target_z,RL_target_roll,RL_target_pitch,RL_target_yaw,LL_target_roll,LL_target_pitch,LL_target_yaw,RL0_raw,RL1_raw,RL2_raw,RL3_raw,RL4_raw,RL5_raw,LL0_raw,LL1_raw,LL2_raw,LL3_raw,LL4_raw,LL5_raw,RL0_wrap,RL1_wrap,RL2_wrap,RL3_wrap,RL4_wrap,RL5_wrap,LL0_wrap,LL1_wrap,LL2_wrap,LL3_wrap,LL4_wrap,LL5_wrap,RL_roll_sum,LL_roll_sum,RL_roll_abs_sum,LL_roll_abs_sum,Ref_RL_x,Ref_RL_y,Ref_RL_z,Ref_LL_x,Ref_LL_y,Ref_LL_z,COM_y,ZMP_y_ref,CP_y,RF_y,LF_y,IK_RL_y_input,IK_LL_y_input,RL_condition_number,LL_condition_number,RL_min_singular_value,LL_min_singular_value,RL_iteration_count,LL_iteration_count,RL_final_ERR,LL_final_ERR,RL_converged,LL_converged,RL_roll_jump_guard_used,LL_roll_jump_guard_used,RL_roll_jump_delta_before,LL_roll_jump_delta_before,RL_roll_lowpass_used,LL_roll_lowpass_used,RL_roll_lowpass_delta_before,LL_roll_lowpass_delta_before,RL_pitch_chain_lowpass_used,LL_pitch_chain_lowpass_used,RL_pitch_chain_delta_before,LL_pitch_chain_delta_before,RL_post_guard_fk_pos_err,LL_post_guard_fk_pos_err,RL_post_guard_fk_ori_err,LL_post_guard_fk_ori_err,RL_convergence_fallback_used,LL_convergence_fallback_used,RL_max_abs_delta_theta,LL_max_abs_delta_theta,RL_delta_theta_1,RL_delta_theta_5,LL_delta_theta_1,LL_delta_theta_5,RL_frame_delta_0,RL_frame_delta_1,RL_frame_delta_2,RL_frame_delta_3,RL_frame_delta_4,RL_frame_delta_5,LL_frame_delta_0,LL_frame_delta_1,LL_frame_delta_2,LL_frame_delta_3,LL_frame_delta_4,LL_frame_delta_5,RL_max_abs_frame_delta,LL_max_abs_frame_delta
346,-20.773511209752211,-60.498950425054794,-83.833406217655536,9.2264887902477888,59.501049574945206,-84.04000000000002,0,0,0,0,0,0,8.2160801543034405e-18,-0.088652518862570515,-23.425376190744029,2.5417843697084437,20.883591821035587,0.088652518862570515,-3.5408646572808553e-18,-0.085521203068808824,-22.990629952986826,2.5665373693867504,20.424092583600075,0.085521203068808824,8.2160801543034405e-18,-0.080981288110943406,1.7088020797058414,2.5424192588767744,2.0319639685969717,0.080981288110943406,-3.5408646572808553e-18,-0.07928560351819694,2.1440227496720654,2.5663665593642286,1.5727959981432911,0.07928560351819694,0,0,0.16196257622188681,0.15857120703639388,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.080866764214436809,0.039133235785563186,1365.6842645510501,1641.1606993296268,0.07988648471120928,0.089046536825876293,3,3,3.354139856727833e-08,2.9770872936394584e-08,1,1,0,0,0.015342461503254204,0.012471199101223794,1,1,0.015342461503254204,0.012471199101223794,1,1,0.010359654499279003,0.0095573697027262483,0.13858708991008481,0.13186815212485176,1.2805220633207742e-15,1.3088441725009281e-15,0,0,1.7116255680940216e-05,1.5370714574362945e-05,1.711625567686493e-05,-1.7116255680940216e-05,1.5370714574362945e-05,-1.5370714572404025e-05,4.9618468761919181e-18,-0.007671230751627095,-0.00574816692610014,-0.0025395566733226183,0.0082877235994232024,0.007671230751627095,-5.7166556635434804e-18,-0.0062355995506118977,-0.0076458957621809986,0.00068324009008691178,0.0069626556720940869,0.0062355995506118977,0.0082877235994232024,0.0076458957621809986
347,-21.259505800264172,-60.532558125759785,-83.532426435730358,8.7404941997358261,59.467441874240215,-84.04000000000002,0,0,0,0,0,0,5.5541697125769515e-18,-0.099913814816572397,-23.429728366623131,2.5378961116527026,20.891832254970428,0.099913814816572383,-2.4693025858644981e-18,-0.091250711703090903,-22.997964523117567,2.5671534951305501,20.430811027987016,0.091250711703090889,5.5541697125769515e-18,-0.090447551463757908,1.704170705617341,2.5388007410975169,2.0402138604647275,0.090447551463757894,-2.4693025858644981e-18,-0.085268157610643908,2.1366259144150357,2.5669961079772858,1.5795632847872618,0.085268157610643908,-1.3877787807814457e-17,0,0.18089510292751582,0.17053631522128782,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.082547149249686078,0.037452850750313918,1434.1098886315422,1630.3098345103906,0.075649640043158592,0.08931009656916912,3,3,4.3797172466294642e-08,3.5372661605527161e-08,1,1,0,0,0.018932526705628991,0.011965108184893975,1,1,0.018932526705628991,0.011965108184893975,1,1,0.010312364834696552,0.0092460440712862635,0.14851438339384171,0.1273806132828674,7.8160410589993141e-16,2.9998005167330184e-15,0,0,2.5056849106722104e-05,1.9106084335102913e-05,2.5056849099712862e-05,-2.5056849106722104e-05,1.9106084335102913e-05,-1.910608433083799e-05,-2.661910441726489e-18,-0.0094662633528145024,-0.0046313740885004506,-0.0036185177792575907,0.0082498918677558208,0.0094662633528144885,1.0715620714163572e-18,-0.0059825540924469817,-0.0073968352570297213,0.00062954861305719589,0.0067672866439707491,0.0059825540924469817,0.0094662633528145024,0.0073968352570297213
348,-21.728772199093221,-60.564693853207437,-83.103077870366519,8.271227800906777,59.435306146792563,-84.04000000000002,0,0,0,0,0,0,1.5019296167885027e-18,-0.11513159620735046,-23.432944304959779,2.5329387397302829,20.900005565229499,0.11513159620735045,-2.2453819400760255e-18,-0.096723667314334572,-23.005052934710285,2.567720019579887,20.437332915130401,0.096723667314334572,1.5019296167885027e-18,-0.10278957383555419,1.7006716801303208,2.5341111400037297,2.0484024870455384,0.10278957383555418,-2.2453819400760255e-18,-0.09099591246248924,2.1294758180894542,2.567575237259367,1.5861342518307666,0.09099591246248924,-1.3877787807814457e-17,0,0.20557914767110835,0.18199182492497848,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.084153935622069034,0.035846064377930961,1547.4720700562664,1619.9127383207501,0.069735012672506494,0.089561012649649135,3,3,6.1615791261096024e-08,4.1614028173725174e-08,1,1,0,0,0.024684044743592554,0.011455509703690664,1,1,0.024684044743592554,0.011455509703690664,1,1,0.010235783226011819,0.0089376204069750997,0.16560009632252001,0.12294874290887089,2.7343116216172672e-15,1.3329800937454372e-15,0,0,3.9027817665891285e-05,2.3192935172578838e-05,3.9027817665891285e-05,-3.9027817663179424e-05,2.3192935172577839e-05,-2.3192935172578838e-05,-4.0522400957884489e-18,-0.012342022371796282,-0.0034990254870201909,-0.0046896010937871324,0.008188626580810876,0.012342022371796282,2.2392064578847257e-19,-0.005727754851845332,-0.0071500963255815009,0.00057912928208114778,0.006570967043504794,0.005727754851845332,0.012342022371796282,0.0071500963255815009
349,-22.181660522728407,-60.595358536820029,-82.55116672437002,7.8183394772715911,59.404641463179971,-84.04000000000002,0,0,0,0,0,0,-1.8996123018726159e-18,-0.13660306143191181,-23.435059929709649,2.5269737011755686,20.908086228534081,0.13660306143191187,4.289954838952e-18,-0.10194068370978097,-23.01189927921904,2.5682401522163483,20.443659127002693,0.10194068370978096,-1.8996123018726159e-18,-0.11969631763373299,1.6982793752330219,2.528401188941201,2.0565047430053651,0.11969631763373301,4.289954838952e-18,-0.096468298086135121,2.1225687232173351,2.5681071692249522,1.5925094147372996,0.096468298086135121,1.3877787807814457e-17,0,0.23939263526746601,0.19293659617227024,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.085687169802698568,0.034312830197301428,1725.98807486741,1609.9603664771369,0.062217764208617389,0.089799414560781152,3,3,1.008956951936535e-07,4.8604612025074901e-08,1,1,0,0,0.033813487596357689,0.010944771247291735,1,1,0.033813487596357689,0.010944771247291735,1,1,0.010127819949783401,0.0086338685901488077,0.18762974568021024,0.11859474585244519,1.7902346272080649e-15,5.537479780984813e-16,0,0,6.6079415405715199e-05,2.759106070561079e-05,6.6079415402513916e-05,-6.6079415405715199e-05,2.759106070561079e-05,-2.759106070077127e-05,-3.4015419186611185e-18,-0.016906743798178817,-0.0023923048972989136,-0.0057099510625286953,0.0081022559598267208,0.016906743798178844,6.5353367790280255e-18,-0.0054723856236458673,-0.0069070948721190462,0.00053193196558520839,0.0063751629065329496,0.0054723856236458673,0.016906743798178844,0.0069070948721190462
350,-22.618592071672204,-60.624557483901455,-81.884156649195774,7.3814079283277962,59.375442516098545,-84.04000000000002,0,0,0,0,0,0,-1.7398154269709043e-18,-0.16882795829907479,-23.436135457559285,2.5200817984218578,20.916053659137429,0.16882795829907482,1.1353940299220619e-18,-0.10690316659260289,-23.018508866731775,2.5687170127978289,20.449791853933945,0.10690316659260289,-1.7398154269709043e-18,-0.14426213796640391,1.6969404919738524,2.5217456765257262,2.0644991386800084,0.14426213796640391,1.1353940299220619e-18,-0.10168573233936901,2.115899634232723,2.5685950440832537,1.5986906288636071,0.10168573233936901,0,0,0.28852427593280783,0.20337146467873801,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.087147117156769663,0.032852882843230333,2010.0833531543669,1600.4421342136172,0.053207163063425447,0.090025473134175818,3,3,2.1243405908449192e-07,5.644519505895209e-08,1,1,0,0,0.0491316406653418,0.010434868506467784,1,1,0.0491316406653418,0.010434868506467784,1,1,0.0099929945933041608,0.0083363612307643109,0.21311193481956134,0.11433819034604499,8.4098134570726514e-16,2.7173955996039417e-15,0,0,0.00012582419242512552,3.2255901201733717e-05,0.00012582419241704537,-0.00012582419242512552,3.2255901201733717e-05,-3.2255901199171165e-05,1.597968749017116e-19,-0.024565820332670907,-0.0013388832591694211,-0.0066555124154747958,0.0079943956746433287,0.024565820332670893,-3.1545608090299381e-18,-0.0052174342532338991,-0.0066690889846121593,0.00048787485830148469,0.0061812141263075659,0.0052174342532338991,0.024565820332670907,0.0066690889846121593
351,-23.040050647051334,-60.652299578741079,-81.111067811865496,6.9599493529486631,59.347700421258921,-84.04000000000002,0,0,0,0,0,0,-8.5139464029714558e-17,-0.22190983354328184,-23.436262441057785,2.5123736459647801,20.923888795093003,0.22190983354328192,-5.0078028088231269e-18,-0.11161316355192269,-23.02488808504749,2.5691536080985062,20.455734476948983,0.11161316355192269,-8.5139464029714558e-17,-0.16926213796640385,1.6965711285232183,2.5142480520769692,2.0723661265793956,0.16926213796640388,-5.0078028088231269e-18,-0.10664944794564585,2.1094624417832302,2.5690418952954559,1.6046809701009004,0.10664944794564585,2.7755575615628914e-17,0,0.33852427593280776,0.2132988958912917,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.088534221898751014,0.031465778101248981,2488.3768408032706,1591.346186636119,0.042882642961805217,0.090239392127118442,3,3,6.2138854112460345e-07,6.5213423874496444e-08,1,1,1,0,0.077647695576878006,0.0099274312125536834,1,1,0.049999999999999989,0.0099274312125536834,1,1,0.0098337348742347768,0.0080464905618669036,0.26508258241929916,0.11019629451218976,2.9735083288410951e-15,2.5257955065251657e-17,0,0,0.00028584947609319923,3.7139844228234098e-05,0.00028584947608273532,-0.00028584947609319923,3.7139844228234098e-05,-3.7139844225536624e-05,-8.3399648602743654e-17,-0.024999999999999967,-0.00036936345063409703,-0.0074976244487570121,0.0078669878993871123,0.024999999999999994,-6.1431968387451888e-18,-0.0049637156062768417,-0.0064371924494928123,0.00044685121220222612,0.0059903412372932507,0.0049637156062768417,0.024999999999999994,0.0064371924494928123
352,-23.356363053148158,-60.678596550134635,-80.242354912682615,6.5534251818856051,59.321403449865365,-84.04000000000002,0,0,0,0,0,0,6.0786226266673795e-17,-0.32374090388442112,-23.434508620763314,2.5042902357672294,20.930218384996081,0.32374090388442101,3.4725985100791582e-18,-0.11607322724672399,-23.031044272103742,2.5695528142556379,20.461491457848105,0.11607322724672399,6.0786226266673795e-17,-0.19426213796640387,1.6979003120686693,2.5062817990291775,2.079003196081735,0.1942621379664039,3.4725985100791582e-18,-0.1113613375961849,2.1032500536483285,2.5694506304636016,1.6104846230676551,0.1113613375961849,2.7755575615628914e-17,0,0.38852427593280781,0.2227226751923698,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.089849070468428896,0.030150929531571096,3383.7597620661013,1582.6596407919444,0.031656251968701789,0.090441400450958345,3,3,2.7835732287084001e-06,7.4952960072202859e-08,1,1,1,0,0.15447876591801724,0.0094237793010781418,1,1,0.049999999999999989,0.0094237793010781418,1,1,0.0099578163097397976,0.007765485168626185,0.36264230202933506,0.10618419410943428,4.4803551895312141e-15,1.2842581549053927e-15,0,0,0.00086843126504736439,4.2193376786513232e-05,0.00086843126501697366,-0.00086843126504736439,4.2193376786497253e-05,-4.2193376786513232e-05,1.4592569029638835e-16,-0.024999999999999994,0.0013291835454509737,-0.0079662530477917493,0.0066370695023394433,0.024999999999999994,8.4804013189022851e-18,-0.0047118896505390639,-0.0062123881349016585,0.00040873516814565747,0.0058036529667546688,0.0047118896505390639,0.024999999999999994,0.0062123881349016585
353,-23.478446568924532,-60.703462302488312,-79.289765803345617,6.1612489153797387,59.296537697511688,-84.04000000000002,0,0,0,0,0,0,1.1959298111878886e-15,-0.58167323440990726,-23.430241828331319,2.4965639885075284,20.93367783982379,0.58167323440990248,-4.7722327427520929e-18,-0.12028629098246232,-23.036985601410819,2.5699173638916757,20.467068237519147,0.12028629098246231,1.1959298111878886e-15,-0.21926213796640387,1.7015795827233555,2.4985075506118584,2.0830981738443723,0.21926213796640359,-4.7722327427520929e-18,-0.1158238142893236,2.0972545125756854,2.5698240172060607,1.6161067773978417,0.1158238142893236,-2.7755575615628914e-16,0,0.43852427593280746,0.23164762857864721,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.091092358086112463,0.028907641913887533,5256.8318989152231,1574.3688002379511,0.020931846670529917,0.090631745083083026,3,3,2.3588094694276992e-05,8.5666564870365822e-08,1,1,1,0,0.3874110964435033,0.0089249533862774122,1,1,0.050000000000000017,0.0089249533862774122,1,1,0.0097178105216491062,0.0074944263408021064,0.54241869936865106,0.10231519423041116,1.2329381594811826e-15,1.2932290796759167e-15,0,0,0.0043763655464128404,4.7366081397168614e-05,0.0043763655463583458,-0.0043763655464128404,4.7366081397168614e-05,-4.7366081394233001e-05,1.1351435849212148e-15,-0.024999999999999994,0.0036792706546862064,-0.0077742484173191073,0.0040949777626373418,0.024999999999999689,-8.2448312528312511e-18,-0.0044624766931387061,-0.0059955410726431069,0.00037338674245912529,0.0056221543301866461,0.0044624766931387061,0.024999999999999994,0.0059955410726431069
354,-23.408553994919188,-60.726912305600777,-78.266182617407011,5.7827921224755245,59.273087694399223,-84.04000000000002,0,0,0,0,0,0,-4.7249880716901951e-17,-1.5073487809401824,-23.425725880621563,2.4919819764568922,20.933743904164672,1.5073487809401822,6.2005619008209257e-18,-0.12425555581002369,-23.042720980030403,2.5702498372492903,20.47247114278111,0.1242555558100237,-4.7249880716901951e-17,-0.24426213796640386,1.7059281950220972,2.4932870912878853,2.0839700208696028,0.24426213796640359,6.2005619008209257e-18,-0.12003968504967365,2.0914671014654909,2.5701646732406442,1.6215535324734482,0.12003968504967366,-2.7755575615628914e-16,1.3877787807814457e-17,0.48852427593280745,0.24007937009934732,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.09226485824173597,0.027735141758264019,6013.479453061349,1566.4593434192338,0.019851454877380093,0.090810684656587995,3,3,2.984230684648857e-06,9.7314247102164114e-08,1,1,1,0,1.2880866429737785,0.008431741520700085,1,1,0.049999999999999989,0.008431741520700085,1,1,0.0065255741549661295,0.0072342638877422871,0.95805750722060479,0.098601006313153591,8.4643129627398097e-16,3.1532907056591799e-15,0,0,0.0029119887496467435,5.2607474314073172e-05,0.0029119887496440919,-0.0029119887496467435,5.2607474314073172e-05,-5.2607474314044529e-05,-1.2431796919047905e-15,-0.024999999999999994,0.0043486122987417275,-0.0052204593239730812,0.00087184702523046553,0.024999999999999994,1.0972794643573019e-17,-0.0042158707603500295,-0.0057874111101945402,0.00034065603458355298,0.0054467550756065464,0.0042158707603500434,0.024999999999999994,0.0057874111101945402
355,-23.150046902180755,-60.748963038251013,-77.185447561516156,5.4173896579716994,59.251036961748987,-84.04000000000002,0,0,0,0,0,0,5.8934580487491897e-17,0.62659735612789891,-23.409484592863009,2.4752628203752698,20.934221772487742,-0.6265973561278988,-8.750244886375778e-18,-0.12798438823997427,-23.048259958550847,2.5705526566482244,20.477707301902623,0.12798438823997427,5.8934580487491897e-17,-0.21926213796640387,1.7197909476886872,2.4788676745577929,2.0845266849331052,0.21926213796640359,-8.750244886375778e-18,-0.12401203664482396,2.0858784364270955,2.5704750599667086,1.6268318107857802,0.12401203664482396,-2.7755575615628914e-16,0,0.43852427593280746,0.24802407328964793,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.093367394874247667,0.026632605125752329,5029.905837561957,1558.9164884817899,0.021977910546449399,0.09097848365871844,3,3,3.3101409442061344e-05,1.0981505282263396e-07,1,1,1,0,0.87085949409430274,0.0079447031903006199,1,1,0.050000000000000017,0.0079447031903006199,1,1,0.018024270912615492,0.0069858312979924619,0.95768314861222192,0.095051971198377314,8.5368137554718277e-16,2.2226810913640023e-15,0,0,0.005352517191580375,5.7867704809902857e-05,-0.005352517191580375,0.0053525171914231128,5.7867704809902857e-05,-5.7867704809893574e-05,1.0618446120439385e-16,0.024999999999999994,0.013862752666589984,-0.014419416730092394,0.00055666406350241004,-0.024999999999999994,-1.4950806787196704e-17,-0.0039723515951503169,-0.0055886650383953906,0.00031038672606431561,0.0052782783123319632,0.003972351595150303,0.024999999999999994,0.0055886650383953906
356,-22.707374926626127,-60.769631480833489,-76.062175723320394,5.0643441514405811,59.230368519166511,-84.04000000000002,0,0,0,0,0,0,-3.8865838065723846e-16,0.34260289149121875,-23.397827846171765,2.4676013917988509,20.930226454372914,-0.34260289149121881,-8.2120578488727627e-18,-0.13147622765459072,-23.053612652452355,2.5708280836434949,20.48278456880886,0.13147622765459072,-3.8865838065723846e-16,-0.19426213796640387,1.7318888955750014,2.4698546483506392,2.0814417632539444,0.1942621379664036,-8.2120578488727627e-18,-0.12774413214970734,2.0804785482982107,2.5707574789081375,1.6319492799732374,0.12774413214970734,-2.7755575615628914e-16,0,0.38852427593280747,0.25548826429941468,-0.007536014566,-0.041642699822,0.000000000000,0.003195629262,0.078357300179,0.000000000000,-0.018357300179,0.057000000000000002,-0.015426964193,-0.059999999999999998,0.059999999999999998,-0.094400817003371579,0.02559918299662841,2995.4514372352651,1551.7251348009913,0.035847189184778104,0.091135407283776809,3,3,4.2299454934602621e-06,1.2305216264392844e-07,1,1,1,0,0.56186502945762262,0.007464191009766751,1,1,0.049999999999999989,0.007464191009766751,1,1,0.01512243485789355,0.0067498601611042383,1.1766025145957462,0.091677268675108087,1.3625698023915308e-15,9.0928638234905964e-16,0,0,0.0010541606905387125,6.3098107490764605e-05,-0.0010541606905387125,0.0010541606905061398,6.3098107490764605e-05,-6.3098107484315798e-05,-4.4759296114473036e-16,0.024999999999999994,0.012097947886314131,-0.0090130262071537182,-0.0030849216791608569,-0.024999999999999994,5.3818703750301534e-19,-0.0037320955048833759,-0.0053998881288848111,0.00028241894142899682,0.0051174691874571465,0.0037320955048833759,0.024999999999999994,0.0053998881288848111
